name,Sampling day?,Julian_Day,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Auburn, Alabama",,22221,8/9/2022,30.7,20.8,24.9,34.3,20.8,26.1,22.2,85.6,0.79,100,8.33,rain,0,0,52.8,14.7,158.1,1022.2,39.6,14.1,213.3,18.4,8,75,2022-08-09 6:01:35,2022-08-09 19:32:51,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22222,8/10/2022,30.7,21.7,24.5,34.8,21.7,25.4,21.9,87,0.15,100,12.5,rain,0,0,57.6,20.3,160.8,1022.9,34.5,15.8,194.1,16.8,7,75,2022-08-10 6:02:16,2022-08-10 19:31:52,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22223,8/11/2022,30.7,21.8,24.6,34.3,21.8,25.4,22.3,88.1,1.28,100,8.33,rain,0,0,35.3,22.2,159.8,1020.9,68.9,14.8,179.3,15.5,8,60,2022-08-11 6:02:56,2022-08-11 19:30:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22224,8/12/2022,30.7,22.9,25.3,34.9,22.9,26.4,22.9,87.8,1.61,100,16.67,rain,0,0,16.6,12.9,247.5,1018.7,79.5,15.9,167.3,14.5,10,75,2022-08-12 6:03:37,2022-08-12 19:29:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22225,8/13/2022,28.9,19.4,24,31.6,19.4,24.7,21.6,87.2,0,0,0,,0,0,22.7,16.4,134.6,1019.3,25.7,15.6,193.7,16.8,10,30,2022-08-13 6:04:17,2022-08-13 19:28:49,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22226,8/14/2022,30.7,20.6,25.6,32.6,20.6,26.5,20.6,75.8,0,0,0,,0,0,13.3,12.9,141.3,1018.4,8.8,16,246,21.3,10,30,2022-08-14 6:04:58,2022-08-14 19:27:46,0.54,Clear,Clear conditions throughout the day.,clear-day,"KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22227,8/15/2022,32.2,22.2,26.4,37.4,22.2,28.3,21.7,76.3,2.61,100,12.5,rain,0,0,59,20.4,220.2,1015.3,30.8,15.9,265.9,23,8,60,2022-08-15 6:05:38,2022-08-15 19:26:42,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,72036363872,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22228,8/16/2022,32.2,21.1,26.3,34.9,21.1,27.4,21.1,76,0.16,100,4.17,rain,0,0,31.7,20.5,256.8,1014.5,1.2,15.1,266.1,23,9,60,2022-08-16 6:06:18,2022-08-16 19:25:38,0.62,Rain,Clear conditions throughout the day with early morning rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22229,8/17/2022,26.7,22.2,23.6,28.5,22.2,23.7,20.9,85.3,1.29,100,12.5,rain,0,0,20.9,13,211.3,1016.5,68,15.9,94.1,8,4,10,2022-08-17 6:06:58,2022-08-17 19:24:32,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KALX,TKGA1,KAUO,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22230,8/18/2022,27.1,22.2,23.9,29.5,22.2,24.2,22.1,90.1,0.28,100,12.5,rain,0,0,14.8,16.4,94.7,1016.2,83.7,15.6,135,11.6,5,60,2022-08-18 6:07:38,2022-08-18 19:23:25,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KALX,TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22231,8/19/2022,28.4,22,24.4,31.3,22,25,22.8,91.1,1.62,100,20.83,rain,0,0,19.8,20.4,157.2,1017.9,76.7,13.1,129.8,11.2,5,75,2022-08-19 6:08:18,2022-08-19 19:22:17,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KALX,TKGA1,KAUO,KLSF,72225013829,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22232,8/20/2022,31.1,21.1,25,34.9,21.1,26.1,22.3,86.7,12.14,100,25,rain,0,0,26.6,14.7,168.8,1021.6,47.3,15.9,208.8,18,7,100,2022-08-20 6:08:57,2022-08-20 19:21:09,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22233,8/21/2022,27.9,21.8,24.5,31,21.8,25.4,22.6,89.3,0.3,100,4.17,rain,0,0,32.8,16.5,178.8,1020.9,46.7,15.9,148.1,12.8,5,60,2022-08-21 6:09:37,2022-08-21 19:20:00,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KALX,TKGA1,KAUO,KLSF,72225013829,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22234,8/22/2022,26.7,22.1,24,28.8,22.1,24.4,22.5,92,6.3,100,12.5,rain,0,0,23.8,14.7,276.7,1018.5,88.6,15.6,99,8.5,4,30,2022-08-22 6:10:16,2022-08-22 19:18:50,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KALX,TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22235,8/23/2022,27.8,22.1,23.8,30.5,22.1,24.1,22,89.7,1.72,100,25,rain,0,0,23.4,12.9,272.8,1017.3,84.1,15.5,125.3,10.8,6,30,2022-08-23 6:10:56,2022-08-23 19:17:39,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KALX,TKGA1,KAUO,KLSF,72225013829,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22236,8/24/2022,27.9,21.8,24.1,30.3,21.8,24.5,22.3,90.7,10.3,100,37.5,rain,0,0,14.8,12.9,133.8,1018.7,81.9,15.1,110.8,9.6,5,75,2022-08-24 6:11:35,2022-08-24 19:16:28,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KALX,TKGA1,KAUO,KLSF,72225013829,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22237,8/25/2022,23.9,21.8,22.6,23.9,21.8,22.6,22.4,98.1,15.04,100,41.67,rain,0,0,23,11.1,116.9,1020.2,88.5,15.1,37.5,3.4,1,30,2022-08-25 6:12:14,2022-08-25 19:15:16,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KALX,TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22238,8/26/2022,30.7,21.1,25.2,34.9,21.1,26.3,22.5,85.9,7.97,100,8.33,rain,0,0,31.7,25.7,181,1018.9,52.3,14.4,196.3,17,7,75,2022-08-26 6:12:53,2022-08-26 19:14:03,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KALX,TKGA1,KAUO,KLSF,72225013829,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22239,8/27/2022,31.6,22.1,25.4,37.2,22.1,26.8,23,87.9,0.31,100,8.33,rain,0,0,21.2,12.8,121,1017.1,27.9,15.1,221.4,19.1,9,75,2022-08-27 6:13:32,2022-08-27 19:12:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KALX,TKGA1,KAUO,KLSF,72225013829,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22240,8/28/2022,31.2,21.1,26.1,36,21.1,27.7,22.3,80.9,0,0,0,rain,0,0,15.8,11.2,106.7,1017.6,13.4,16,252.4,21.8,9,75,2022-08-28 6:14:11,2022-08-28 19:11:35,0.01,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22241,8/29/2022,31.8,22,26.7,36.8,22,28.5,22.9,81.2,0,0,0,rain,0,0,27.7,11.2,63.2,1018.4,20.1,15.1,232.2,20.1,9,75,2022-08-29 6:14:50,2022-08-29 19:10:20,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KALX,TKGA1,KAUO,KLSF,72225593842,72036363872,KEUF,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22242,8/30/2022,32.2,22.9,26.3,37,22.9,27.8,23,83.3,0.05,100,8.33,rain,0,0,31.3,18.1,157.3,1017.5,14.2,15.1,217.7,18.8,8,75,2022-08-30 6:15:28,2022-08-30 19:09:05,0.05,Rain,Clear conditions throughout the day with afternoon rain.,rain,"KALX,TKGA1,KAUO,KLSF,KEUF,TKSA1,KCSG"
"Auburn, Alabama",,22243,8/31/2022,32.3,22,26.3,34.9,22,27.3,21,75.7,0,0,0,,0,0,28.8,14.6,180.6,1017.3,13.6,15.9,240.3,20.6,9,30,2022-08-31 6:16:07,2022-08-31 19:07:49,0.09,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,KLSF,KEUF,TKSA1,KCSG"
"Auburn, Alabama",,22244,9/1/2022,32.2,21.2,26.4,35.3,21.2,27.6,19.7,67.8,0,0,0,,0,0,50,16.3,59.4,1017.1,36.5,15.7,219.5,19.1,7,60,2022-09-01 6:16:45,2022-09-01 19:06:29,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"TKGA1,KAUO,KLSF,72225013829,72225593842,TKSA1,KCSG,72228403892"
"Auburn, Alabama",,22245,9/2/2022,30.7,21.8,25.7,34.3,21.8,26.9,22.1,82.2,0,0,0,rain,0,0,27.7,18.3,105.1,1019.3,51.9,15.8,187.5,16.2,6,30,2022-09-02 6:17:23,2022-09-02 19:05:12,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22246,9/3/2022,30,22.1,25,34.1,22.1,26.1,22.4,86.5,2.53,100,12.5,rain,0,0,35.3,20.1,139.1,1020.7,66.4,15.9,162,14.1,8,75,2022-09-03 6:18:01,2022-09-03 19:03:55,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22247,9/4/2022,29.3,22.1,24.7,33,22.1,25.9,22.8,90.3,17.13,100,29.17,rain,0,0,23.4,14.6,153,1018,84.5,15.6,116.6,10,5,75,2022-09-04 6:18:39,2022-09-04 19:02:37,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22248,9/5/2022,30.6,22.1,24.7,34.9,22.1,25.6,22.9,90.3,1.38,100,20.83,rain,0,0,27.7,18.2,205.2,1017.6,71.9,14.1,172,14.9,6,60,2022-09-05 6:19:18,2022-09-05 19:01:19,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22249,9/6/2022,30.6,22.1,25.6,34.9,22.1,26.9,22.7,85.2,0,0,0,,0,0,20.5,13,284.5,1018.6,30.7,13.5,179.9,15.5,7,75,2022-09-06 6:19:56,2022-09-06 19:00:01,0.4,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22250,9/7/2022,30.7,22.2,25.9,33.5,22.2,26.8,21.8,80.2,0,0,0,,0,0,25.9,16.4,323.6,1015.9,17.9,16,215.8,18.6,7,75,2022-09-07 6:20:34,2022-09-07 18:58:42,0.44,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225013829,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22251,9/8/2022,29.4,20,24.6,31.6,20,25.3,21.4,84,0.19,100,12.5,rain,0,0,23.8,16.3,54.4,1011.4,23.3,16,113.9,10,7,60,2022-09-08 6:21:11,2022-09-08 18:57:23,0.47,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22252,9/9/2022,23.9,21.1,22.2,23.9,21.1,22.2,21.7,97,3.64,100,20.83,rain,0,0,38.9,20.4,68.8,1012.7,81.2,15.7,3.5,0.2,0,30,2022-09-09 6:21:49,2022-09-09 18:56:04,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22253,9/10/2022,25.7,20,22.7,25.7,20,22.7,22.1,96.4,8.76,100,8.33,rain,0,0,40,16.5,101.2,1017.7,92,15.1,14,1.2,1,60,2022-09-10 6:22:27,2022-09-10 18:54:44,0.5,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"TKGA1,KAUO,KLSF,72225013829,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22254,9/11/2022,27.2,21.8,23.5,29.9,21.8,23.8,22.2,93,6.43,100,25,rain,0,0,24.1,14.6,183,1019.5,68.3,14.5,71.7,6.2,9,60,2022-09-11 6:23:05,2022-09-11 18:53:24,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22255,9/12/2022,28.4,20.1,23.5,30.7,20.1,24,21.2,87,0.33,100,8.33,rain,0,0,27.4,14.7,322.3,1015.9,48.5,13.9,5.8,0.3,0,60,2022-09-12 6:23:43,2022-09-12 18:52:04,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TKGA1,KAUO,KLSF,72225013829,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22256,9/13/2022,28,14.4,20.8,27.1,14.4,20.8,13.3,65.1,0,0,0,,0,0,28.4,18.2,16.7,1016.7,0.1,16,137.7,11.9,8,10,2022-09-13 6:24:21,2022-09-13 18:50:43,0.56,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22257,9/14/2022,28.8,15,21.8,28.9,15,21.9,15.8,71.9,0,0,0,,0,0,22.3,16.4,13.8,1019.5,1.3,16,16,1.3,2,10,2022-09-14 6:24:59,2022-09-14 18:49:23,0.6,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225013829,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22258,9/15/2022,28.4,17.2,22.6,28.8,17.2,22.7,17.1,73.1,0,0,0,,0,0,27.7,18.3,58.8,1022.1,13.5,16,25.9,2.1,2,10,2022-09-15 6:25:37,2022-09-15 18:48:02,0.64,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22259,9/16/2022,27.9,17.2,22.7,28.3,17.2,22.8,16.2,67.9,0,0,0,,0,0,31.7,14.7,76.6,1022.8,21.9,16,17.6,1.4,2,10,2022-09-16 6:26:15,2022-09-16 18:46:41,0.69,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22260,9/17/2022,28.9,18.4,23.6,30.1,18.4,24,17.9,71.2,0,0,0,,0,0,21.6,18.3,90.8,1022.3,39.2,16,19.6,1.6,1,10,2022-09-17 6:26:53,2022-09-17 18:45:21,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,KLSF,72225013829,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22261,9/18/2022,29.4,18.3,23.5,29.9,18.3,23.7,17.1,69.5,0,0,0,,0,0,31.7,18.2,42.6,1020.9,9.4,16,15.2,1.3,1,10,2022-09-18 6:27:31,2022-09-18 18:44:00,0.78,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22262,9/19/2022,30,18.9,24,30.8,18.9,24.3,17.7,70.2,0,0,0,,0,0,19.8,20.3,21.9,1019.1,15.7,15.9,89.5,7.6,9,10,2022-09-19 6:28:09,2022-09-19 18:42:39,0.83,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22263,9/20/2022,30.7,18.3,23.3,34.3,18.3,23.9,20.3,84.6,3.04,100,16.67,rain,0,0,21.6,11.2,344.7,1018.6,28.5,15.6,82.4,7.2,9,60,2022-09-20 6:28:47,2022-09-20 18:41:18,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22264,9/21/2022,32.9,20.7,26.3,34.7,20.7,27.1,20.6,74.2,0,0,0,rain,0,0,21.2,16.5,30.6,1016.8,2.4,15.1,44.1,3.8,2,30,2022-09-21 6:29:26,2022-09-21 18:39:57,0.91,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225013829,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22265,9/22/2022,33.9,19.3,26.5,38.3,19.3,28,20.6,72.9,1.82,100,8.33,rain,0,0,57.4,24,327.6,1014.7,5.8,16,161,13.9,8,60,2022-09-22 6:30:04,2022-09-22 18:38:36,0.95,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"TKGA1,KAUO,KLSF,72225013829,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22266,9/23/2022,27.8,15.7,21.6,27.2,15.7,21.5,11.9,56.3,0,0,0,,0,0,45.4,20.5,46.6,1018.9,0,16,39.4,3.4,4,10,2022-09-23 6:30:43,2022-09-23 18:37:15,0.97,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22267,9/24/2022,28.4,15.6,21.6,28.1,15.6,21.5,12.2,56.1,0,0,0,,0,0,16.9,12.8,103.3,1020.4,0,16,179.1,15.5,7,10,2022-09-24 6:31:22,2022-09-24 18:35:55,0.99,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225013829,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22268,9/25/2022,30,15.6,22.9,30.7,15.6,23.1,15.4,64.2,0,0,0,,0,0,33.5,21.9,296.5,1016.5,1.2,16,88.5,7.6,6,10,2022-09-25 6:32:01,2022-09-25 18:34:34,1,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22269,9/26/2022,29.4,17.9,23.1,28.4,17.9,22.9,14.4,62.7,0,0,0,,0,0,40.7,27.6,342.3,1015.5,0,16,15.2,1.3,1,10,2022-09-26 6:32:40,2022-09-26 18:33:14,0,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22270,9/27/2022,25,12.9,18.8,25,12.9,18.8,6.4,47.8,0,0,0,,0,0,37.1,22.3,6.7,1019.6,0,16,44.2,3.7,5,10,2022-09-27 6:33:19,2022-09-27 18:31:54,0.01,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22271,9/28/2022,24.4,11.7,17.5,24.4,11.7,17.5,4.9,45.5,0,0,0,,0,0,41.8,24.1,20.8,1022.8,0,16,246.3,21.3,9,10,2022-09-28 6:33:58,2022-09-28 18:30:34,0.04,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22272,9/29/2022,23.9,10.1,16.7,23.9,10.1,16.7,6.7,53.8,0,0,0,,0,0,47.4,33.5,30.5,1021,6.1,16,105.4,9.2,7,10,2022-09-29 6:34:38,2022-09-29 18:29:14,0.07,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22273,9/30/2022,26.1,13.4,18.8,26.1,13.4,18.8,11,61.5,0,0,0,,0,0,37.8,22.2,13.4,1015.5,58.7,16,45,3.6,3,10,2022-09-30 6:35:18,2022-09-30 18:27:55,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22274,10/1/2022,27.2,11.2,18.9,26.7,11.2,18.8,9,55.5,0,0,0,,0,0,39.2,22.3,323.1,1014.4,0,16,54.2,4.7,5,10,2022-10-01 6:35:58,2022-10-01 18:26:36,0.17,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22275,10/2/2022,26.2,12.9,19.3,26.2,12.9,19.3,12.1,65.1,0,0,0,,0,0,42.5,25.7,354.5,1017.8,0,16,86,7.2,8,10,2022-10-02 6:36:38,2022-10-02 18:25:17,0.22,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22276,10/3/2022,25,13.4,18.7,25,13.4,18.7,12.2,67.8,0,0,0,,0,0,38.5,18.1,40.8,1020.9,2.3,16,17,1.4,2,10,2022-10-03 6:37:19,2022-10-03 18:23:59,0.28,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22277,10/4/2022,25,12.2,18.1,25,12.2,18.1,12.4,71.6,0,0,0,,0,0,18,16.5,4.9,1021.3,21,16,112.4,9.5,6,10,2022-10-04 6:38:00,2022-10-04 18:22:41,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"TKGA1,KAUO,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22278,10/5/2022,26.7,11.1,18.1,26.2,11.1,18.1,8.8,59.9,0,0,0,,0,0,33.5,18.3,349.6,1020.4,0,15.8,67,5.6,5,10,2022-10-05 6:38:41,2022-10-05 18:21:24,0.39,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225013829,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22279,10/6/2022,27.2,9.3,18.3,26.6,8.4,18.1,7.8,54.8,0,0,0,,0,0,27.7,20.4,332.6,1021.3,0,16,160.4,13.6,8,10,2022-10-06 6:39:22,2022-10-06 18:20:07,0.43,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22280,10/7/2022,28.4,11.1,20.4,27.7,11.1,20.2,10.6,57.2,0,0,0,,0,0,27.7,20.3,321.7,1022.7,1.1,16,151.5,13.2,8,10,2022-10-07 6:40:04,2022-10-07 18:18:50,0.47,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22281,10/8/2022,25.7,14.4,19.4,25.7,14.4,19.4,8.8,52.8,0,0,0,,0,0,35.3,20.5,1.2,1024.6,0,16,88.9,7.8,5,10,2022-10-08 6:40:46,2022-10-08 18:17:34,0.49,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22282,10/9/2022,23.4,8.8,15.6,23.4,6.8,15.4,2.7,44.7,0,0,0,,0,0,33.5,22.2,337.7,1025.6,0,16,128.7,11,8,10,2022-10-09 6:41:28,2022-10-09 18:16:19,0.5,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22283,10/10/2022,24.4,10,16.6,24.4,8.2,16.3,4.6,46.9,0,0,0,,0,0,33.1,20.3,16.2,1025.5,0,16,43.7,4,4,10,2022-10-10 6:42:11,2022-10-10 18:15:04,0.5,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22284,10/11/2022,26.2,12.2,19.2,26.2,12.2,19.2,13.3,69.7,0,0,0,rain,0,0,30.6,16.3,73,1025.1,36.2,16,105.4,9.1,6,10,2022-10-11 6:42:54,2022-10-11 18:13:50,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22285,10/12/2022,21.1,16.8,18.8,21.1,16.8,18.8,18.2,95,47.71,100,54.17,rain,0,0,44.6,27.4,107.6,1020.5,73.9,13,4.2,0.2,1,30,2022-10-12 6:43:37,2022-10-12 18:12:36,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,KLSF,72225013829,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22286,10/13/2022,23.9,16.2,19.1,23.9,16.2,19.1,16.1,84.5,14,100,16.67,rain,0,0,58.7,14.7,277.6,1013.7,48.5,12.7,54.7,4.6,3,10,2022-10-13 6:44:21,2022-10-13 18:11:23,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22287,10/14/2022,23.9,8.9,16.6,23.9,7.8,16.5,6.7,56.8,0,0,0,,0,0,25.6,12.9,320.5,1018.4,0,16,108.6,9.3,7,10,2022-10-14 6:45:05,2022-10-14 18:10:11,0.61,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
