Week,Julian_Day,Date,Time,Habitat.type,Group #,Drift fence,Trap #,Board #,Humid (r.h.),sun *,Temp (deg C),Spiders,Scorpions,beetles,Ants,millipedes,Crickets,Roaches,Isopods,centipedes,snails,Worms,harvestmen,Earwigs,Other Captures,Bucket Flooded? Note Depth,Comments,Class
1,22045,2/14/2022,12:00,Stream,2,8,4,,29,3,20.56,,,1,,,,,,5,,,,,,,,"Ecology,(Mon section)"
2,22052,2/21/2022,12:00,Stream,4,8,4,,96.4,1,13.72,,,,,,,,,,,,,,Nothing,,slightly flooded,"Ecology,(Mon section)"
1,22045,2/14/2022,12:00,Stream,,8,,13,31,3,15.5568,0,,0,,10,,,,0,0,,2,,ants,,,"Ecology,(Mon section)"
1,22045,2/14/2022,12:00,Stream,,8,,15,31,3,15.5568,0,,0,,25,,,,0,0,,1,,,,,"Ecology,(Mon section)"
2,22052,2/21/2022,12:00,Stream,,8,,13,96.4,1,13.72,0,,0,,0,,,1,0,0,,0,,"1 Rolly Polly, 1 Mite?",,"92.4, Very wet under board","Ecology,(Mon section)"
2,22052,2/21/2022,12:00,Stream,,8,,15,96.4,1,13.72,0,,0,,>50,,,,0,1,,3,,,,95.6,"Ecology,(Mon section)"
1,22046,2/15/2022,12:00,Stream,1,8,1,,43.9,3,70.6,,,1,,8,1,,,,,,,,1 cricket,,"1 stick, 11 leaves",Ecology (Tues section)
1,22046,2/15/2022,12:00,Stream,2,8,2,,43.9,3,70.6,0,,0,,0,,,,0,0,,0,,,,,Ecology (Tues section)
1,22046,2/15/2022,12:00,Stream,3,8,3,,43.9,3,70.6,2,,,,1,1,,,,,,,,1 cricket,,,Ecology (Tues section)
1,22046,2/15/2022,12:00,Stream,4,8,4,,43.9,3,70.6,1,,1,,6,,,,,,,,,4 springtail 1 woodbeetle,,,Ecology (Tues section)
2,22053,2/22/22,12:00,Stream,1,8,1,,75.2,2,73.8,1,,,,46,,,,,,,,,1 invert,,7 leaves/0 sticks,Ecology (Tues section)
2,22053,2/22/22,12:00,Stream,2,8,2,,75.2,2,73.3,2,,0,,8,,,,0,0,,0,,,,,Ecology (Tues section)
2,#VALUE!,2.22.22,12:00,Stream,3,8,3,,75.2,2,73.3,6,,0,,30,,,,0,0,1,0,,1 worm,,,Ecology (Tues section)
2,22053,2/22/22,12:00,Stream,4,8,4,,75.2,2,73.3,7,,0,,10,,,,4,1,,0,,,,,Ecology (Tues section)
1,22046,2/15/2022,12:00,Stream,,8,,13,,,,,,,,,,,,,,,,,,,,Ecology (Tues section)
1,22046,2/15/2022,12:00,Stream,,8,,15,63.1,3,70.6,,,,,21,,,,,1,,,,,,,Ecology (Tues section)
2,22053,2/22/22,12:00,Stream,2,8,,13,82.6,2,73.3,0,,0,,0,,,,0,0,,0,,lots of ants,,,Ecology (Tues section)
2,22053,2/22/22,12:00,Stream,4,8,,15,83.6,,73.3,0,,0,,10,,,,4,0,,0,,3 larve,,,Ecology (Tues section)
1,22047,2/16/22,12:00,Stream,1,8,1,,42,2,75,0,,0,,1,,,,0,0,,0,,big millipede,,forest,Ecology (Wed noon section)
1,22047,2/16/22,12:00,Stream,2,8,2,,42,1,75,0,,6,,0,,,,0,0,,0,,,,,Ecology (Wed noon section)
1,22047,2/16/22,12:00,Stream,3,8,3,,42%,2,75,3,,,,,1,1,,1,,,,,"1 wood roach, 1 molecricket, 1 catepillar",,7,Ecology (Wed noon section)
1,22047,2/16/22,12:00,Stream,4,8,4,,,1,75,0,,0,3,0,,,,0,0,,0,,3 ants,,,Ecology (Wed noon section)
2,22054,2/23/22,12:00,Stream,1,8,1,,85,1,27,0,,0,,200,,,,0,0,1,0,,1 earthworm,,forest,Ecology (Wed noon section)
2,22054,2/23/22,12:00,Stream,,8,2,,85,1,27 C,,,,,150,,,,,,,,,,,,Ecology (Wed noon section)
2,22054,2/23/22,12:00,Stream,3,8,3,,83,2,81,1,,,,200,,,,,,,,,,,201,Ecology (Wed noon section)
2,22054,2/23/22,12:00,Stream,3,8,4,,83,2,81,2,,0,,100,,,,0,0,,0,,Nothing,,102,Ecology (Wed noon section)
1,22047,2/16/2022,12:00,Stream,2,8,,15,42,1,75,0,,0,,0,,,,0,0,,0,,ants,,,Ecology (Wed noon section)
1,22047,2/16/2022,12:00,Stream,1,8,,38,67.1,,,1,,0,,75,,,,0,2,,0,,,,small millipedes,Ecology (Wed noon section)
2,22054,2/23/2022,12:00,Stream,,8,,15,42,,75,,,,,,,,,,,,,,ants,,,Ecology (Wed noon section)
2,22054,2/23/2022,12:00,Stream,1,8,,38,85,1,27,0,,0,,8,,,,0,4,,2,,,,,Ecology (Wed noon section)
1,22047,2/16/2022,15:00,Stream,Samantha,8,1,,50.2,2,20.9,,,,,2,,,,,,,,,,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Stream,Jack,8,2,,55,2,67.5,,,,,7,,,,,,,,,,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Stream,Parker,8,3,,50.2,c,20.9,0,,0,,0,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Stream,Laurens,8,4,,50.2,2,20.9,0,,1,,0,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
2,22034,2/3/22,15:00,Stream,parker,8,1,,85,2,25.2,0,,0,,100,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
2,22054,2/23/2022,15:00,Stream,Stefan,8,2,,,2,25.2,2,,0,,100,,,,0,0,,0,,,,millipede larvae,Ecology (Wed 3pm section)
2,22054,02/23/2022,15:00,Stream,Lauren,8,3,,85,2,25.2,1,,1,,63,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
2,22054,2/23/2022,15:00,Stream,Samantha,8,4,,,2,25.2,0,,1,,50,,,,1,0,1,0,,1 worm,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Stream,,8,,13,52.8,,,0,,0,,12,,,,0,0,,0,,,,,Ecology (Wed 3pm section)
1,22047,2/16/2022,15:00,Stream,,8,,15,,,,,,,,,,,,,,,,,,,,Ecology (Wed 3pm section)
2,22054,2/23/2022,15:00,Stream,,8,,13,42,,,,,,,,,,,,,,,,,,,Ecology (Wed 3pm section)
2,22054,2/23/2022,15:00,Stream,,8,,15,85,2,0,5,,4,,,,,,3,0,,0,,,,,Ecology (Wed 3pm section)
1,22048,2/17/2022,12:00,Stream,3,8,1,,76.3,1,22.4,2,,,,,,,,100,,,,,,,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Stream,2,8,2,,76.3,1,22.4,1,,0,,8,,,,0,0,,0,,,,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Stream,1,8,3,,76.3,1,22.4,2,,1,,0,,,,4,0,,0,,Bright Red Aphid (1),,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Stream,2,8,4,,76.3,1,22.45,0,,0,,0,,,,0,0,,0,,,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Stream,3,8,1,,60.3,2,27.7,2,,0,,0,,,,100,0,,0,,,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Stream,1,8,2,,60.3,2,27.7,1,,1,,0,,,,17,0,,0,,,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Stream,2,8,3,,60.3,1,27.7c,3,,0,,40,,,,1,0,,0,,about 40 millipedes,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Stream,3,8,4,,60.3,2,27.7,,,1,,,,,,50,,,,,,,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Stream,3,8,,13,78.8,1,22.4,0,,0,30,0,,,,0,0,,2,,30 ants,,,Ecology (Thurs section)
1,22048,2/17/2022,12:00,Stream,1,8,,15,80.4,1,22.4,0,,0,,0,,,,30,0,,0,,,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Stream,2,8,,13,75.2,1,27.7c,2,,0,,9,,,,0,0,,0,,,,,Ecology (Thurs section)
2,22055,2/24/2022,12:00,Stream,1,8,,15,75.5,2,27.7,0,,1,,1,,,,0,1,,0,,,,,Ecology (Thurs section)
1,22049,2/18/2022,12:00,Stream,1,8,1,,N/A,3,N/A,,,,2,15,,,,,,,,,2 ants,,,Ecology (Fri section)
1,22049,2/18/2022,12:00,Stream,,8,2,,N/A,3,N/A,0,,1,,20,,,,0,0,,0,,ant bed,,,Ecology (Fri section)
1,22049,2/18/2022,12:00,Stream,3,8,3,,63,3,N/A,0,,0,,35,1,,,1,0,,0,,cricket,,,Ecology (Fri section)
1,22049,2/18/2022,12:00,Stream,4,8,4,,,3,,1,,2,,0,,,,1,1,,0,,,,,Ecology (Fri section)
2,22056,2/25/2022,12:00,Stream,,8,1,,89,1,16,1,,0,,200,,,,0,1,,0,,,,,Ecology (Fri section)
2,22056,2/25/2022,12:00,Stream,2,8,2,,89,1,16,1,,0,,30,,,,0,0,,0,,,,,Ecology (Fri section)
2,22056,2/25/2022,12:00,Stream,,8,3,,89,,16,1,,3,,50,,,,0,0,,0,,,,,Ecology (Fri section)
2,22056,2/25/2022,12:00,Stream,,8,4,,89,1,16,,,,,19,,,,,,,,,,,,Ecology (Fri section)
1,22049,2/18/2022,12:00,Stream,,8,,13,69,3,,0,,0,,20,,,,0,0,,0,,,,,Ecology (Fri section)
1,22049,2/18/2022,12:00,Stream,3,8,,15,63,3,,,,,,15,,,,,1,,,,,,,Ecology (Fri section)
2,22056,2/25/2022,12:00,Stream,,8,,13,94,,,,,,50+,10,,,,,,,,,50+ ants,,,Ecology (Fri section)
2,22056,2/25/2022,12:00,Stream,2,8,,15,86,1,16,2,,0,,3,,,,0,1,,0,,,,,Ecology (Fri section)
1,22174,6/23/2022,9:00,Stream,,8,4,,,,,,,3,,10+,,,,,,,,,,,,STEER
1,22174,6/23/2022,9:00,Stream,,8,3,,,,,,,1,,3,,,,,1,,,,,,,STEER
1,22174,6/23/2022,9:00,Stream,,8,2,,,,,,,5,,10+,,,,,,1,,,,,,STEER
1,22174,6/23/2022,9:00,Stream,,8,1,,,,,1,,8,,10+,,,,,,,,,,,,STEER
1,22175,6/24/2022,9:00,Stream,,8,4,,,,,1,,1,,2,,,,,,,,,,,,STEER
1,22175,6/24/2022,9:00,Stream,,8,3,,,,,1,,2,,2,,,,,,,,,,,,STEER
1,22175,6/24/2022,9:00,Stream,,8,2,,,,,,,4,,3,,,,,,,,,,,,STEER
1,22175,6/24/2022,9:00,Stream,,8,1,,,,,,,7,,5,,,,,,,,1,2 springtails,,,STEER
2,22178,6/27/2022,9:00,Stream,,8,4,,,,,,,1,4,3,,,,1,,,,,,,,STEER
2,22178,6/27/2022,9:00,Stream,,8,3,,,,,1,,1,4,8,,,,1,,,,,,,,STEER
2,22178,6/27/2022,9:00,Stream,,8,2,,,,,,,,,7,,,,1,,,,,,,,STEER
2,22178,6/27/2022,9:00,Stream,,8,1,,,,,,,3,,6,,1,,,,,,,,,,STEER
2,22179,6/28/2022,9:00,Stream,,8,4,,,,,,,3,,2,,,,,,,,,,,,STEER
2,22179,6/28/2022,9:00,Stream,,8,3,,,,,,,,,,,,,,,,,,,,,STEER
2,22179,6/28/2022,9:00,Stream,,8,2,,,,,,,5,,2,,,,,,,,1,,,,STEER
2,22179,6/28/2022,9:00,Stream,,8,1,,,,,,,2,,3,,,,,,,,,,,,STEER
2,22180,6/29/2022,9:00,Stream,,8,4,,,,,1,,1,2,7,,,,,,,,,,,,STEER
2,22180,6/29/2022,9:00,Stream,,8,3,,,,,,,4,,1,,,,1,,,,,1 caterpillar,,,STEER
2,22180,6/29/2022,9:00,Stream,,8,2,,,,,,,1,,1,,,,1,,,,,,,,STEER
2,22180,6/29/2022,9:00,Stream,,8,1,,,,,,,6,,17,,3,3,,,,,,1 caterpillar,,,STEER
2,22181,6/30/2022,9:00,Stream,,8,4,,,,,,,1,,3,,,,,,,,1,,,,STEER
2,22181,6/30/2022,9:00,Stream,,8,3,,,,,,,3,,3,1,,,,,,,,,,,STEER
2,22181,6/30/2022,9:00,Stream,,8,2,,,,,,,1,,2,1,1,,,,,,,,,,STEER
2,22181,6/30/2022,9:00,Stream,,8,1,,,,,,,3,,3,,,1,,,,,,,,,STEER
1,22242,8-30-22,,Stream,1,8,4,,62,3,33,,,1,,,,,,2,,,,,,,,Ecology
1,22242,8-30-22,,Stream,1,8,,44,82.1,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3 rolly-pollys/ maggots,no,,Ecology(Tues section)
1,22242,8-30-22,,Stream,2,8,3,,62,,33,,,1,,,,,1,,,,,,"moth, 4 unidentified larvae",no,,Ecology
1,22242,8-30-22,,Stream,2,8,,45,74.2,,33,1,,,100,,,,,,2,,,,"spring tail, mite",no,ant bed present,Ecology
1,22242,8-30-22,,Stream,3,8,1,,64.5,2,33,1,2,3,0,1,0,0,15,0,0,0,0,0,,no,,Ecology
1,22242,8-30-22,,Stream,3,8,,15,79.7,2,33,0,1,0,0,0,0,0,0,0,1,0,0,0,,no,,Ecology
1,22242,8-30-22,,Stream,4,8,2,,62,2,33,0,2,0,1,0,0,0,4,2,0,0,0,0,,no,,Ecology (Tues Section)
1,22242,8-30-22,,Stream,4,8,,13,84.2,2,33,0,0,0,1,0,0,0,0,0,1,0,0,0,,no,,Ecology (Tues Section)
1,22241,8-29-22,,Stream,4,8,4,,71.7,2,26.5,0,3,2,0,0,0,0,6,1,0,0,0,0,,,,Ecology (Mon Section)
1,22241,8-29-22,,Stream,4,8,,45,73,2,27,1,0,0,200,0,0,0,0,0,1,0,0,0,,,,Ecology (Mon Section)
1,22241,8-29-22,,Stream,2,8,2,,69.9,2,29,0,2,3,0,0,0,0,6,1,0,0,0,0,,,,Ecology (Mon Section)
1,22241,8-29-22,,Stream,2,8,,13,70.9,2,39,2,0,0,0,0,0,0,0,0,0,1,0,0,Slug and termites nest,,,Ecology (Mon Section)
1,22241,8-29-22,,Stream,3,8,3,,64.9,2,27,1,1,3,1,1,0,0,0,1,0,0,0,0,Beetle Larvae,,,Ecology
1,22241,8-29-22,,Stream,3,8,,4,64.9,2,24,1,0,0,2,0,0,0,0,1,0,0,0,0,,,,Ecology
1,22241,8-29-22,,Stream,1,8,1,,55.3,2,30.7,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology (Mon Section)
1,22241,8-29-22,,Stream,1,8,,44,55.3,2,30.7,0,0,0,20,0,0,0,1,0,1,0,0,0,,,,Ecology (Mon Section)
,22243,8-31-22,,Stream,1,8,1,,60.2,3,30.2,,3,2,,1,,,,,,,,,crane fly,,,Ecology
,22243,8-31-22,,Stream,1,8,,13,80.6,3,30.2,,,,5,,,,6,,,,,,fungus,,,Ecology
,22243,8-31-22,,Stream,2,8,2,,60.2,3,31.1,,,,,,,,,,,,,,,,Tree shade,Ecology
,22243,8-31-22,,Stream,2,8,,44,81.5,3,31.1,1,,,4,,,,,,,,,,"1 Tick, 5 Termites",,Tree shade,Ecology
,22243,8-31-22,,Stream,3,8,3,,60.3,2,30.2,,,1,,,1,,,,,,1,,,,,Ecology
,22243,8-31-22,,Stream,3,8,,,76.5,2,30.2,,,,10,,,,,,1,,,,4 Termites,,,Ecology
,22243,8-31-22,,Stream,4,8,4,,51.7,3,33.2,1,1,3,1,2,,,1,,2,,,,1 caterpillar,,,Ecology
,22243,8-31-22,,Stream,4,8,,15,76.2,3,33.2,,,,,,,,,,,,,,,,,Ecology
,22245,09/02/2022,12:30,Stream,5,8,4,,69.8,2,73.4,,1,1,,,,,,,,,,,1 catepillar,,,Ecology
,22245,09/02/2022,12:30,Stream,5,8,3,,,,,,,1,,,1,,,1,,,1,,,,,Ecology
,22245,09/02/2022,12:30,Stream,5,8,,14,,,,,,,,,,,,,,,,,termites,,,Ecology
,22245,09/02/2022,12:30,Stream,5,8,,44,76.4,2,73.4,,,,,,,,,,,,,,,,,Ecology
09/19,22262,09/19/22,12:00,Stream,1,8,1,,56.7,,,,,,,2,,,,,,,,,,,,Ecology
,22262,09/19/22,12:00,Stream,1,8,,44,,,,,1,,,,,,,,,,,,,,,Ecology
09/19,22262,09/19/22,12:30,Stream,2,8,2,,68,,31.7,0,0,0,0,1,3,0,0,0,0,0,1,0,,,,Ecology
,22262,09/19/22,12:30,Stream,2,8,,45,55.8,,31.7,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology
09/19,22262,09/19/22,12:30,Stream,3,8,3,,,,,0,0,0,2,0,0,2,0,0,0,0,0,0,,,,Ecology
,22262,09/19/22,12:30,Stream,3,8,,13,,,61.9,0,0,1,10,0,0,0,0,0,0,6,0,0,beetle larvae,,,Ecology
09/19,22262,09/19/22,12:30,Stream,4,8,4,,,,31.7,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,Ecology
,22262,09/19/22,12:30,Stream,4,8,,15,54.4,,,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Stream,1,8,1,,84.2,1,27.8,0,0,1,1,0,2,0,0,0,0,1,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Stream,1,8,,15,84.5,1,27.8,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Stream,2,8,2,,84.2,3,27.8,2,0,0,0,0,0,0,0,0,0,4,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Stream,2,8,,45,88,3,27.8,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Stream,3,8,3,,84.2,3,27.6,0,0,0,0,0,1,0,0,0,0,0,0,3,,,,Ecology
9/19,22263,9/20/2022,12:00,Stream,3,8,,13,88,3,27.6,1,0,0,6,0,0,0,0,0,0,0,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Stream,4,8,4,,84.2,3,27.8,0,0,2,1,0,0,0,0,0,0,1,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Stream,4,8,,5,80.9,3,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Stream,1,8,1,,72.7,2,29.3,0,0,5,0,0,1,0,0,0,0,0,0,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Stream,1,8,,15,72.7,2,29.3,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Stream,2,8,2,,72.7,3,29.3,0,0,0,1,0,0,0,0,0,0,0,0,2,,,,Ecology
9/19,22264,9/21/2022,12:30,Stream,2,8,,13,79.2,3,29.3,0,0,0,15,0,0,0,2,0,0,0,0,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Stream,3,8,3,,68.4,2,30.6,0,0,0,1,0,1,0,0,0,2,0,2,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Stream,3,8,,46,68.1,2,30.6,0,0,0,0,0,0,0,0,0,3,0,2,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Stream,4,8,4,,72.7,3,29.3,0,0,2,0,0,0,0,1,0,1,0,0,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Stream,4,8,,44,77.3,3,29.3,0,1,0,20,0,0,0,0,0,0,0,0,0,,,,Ecology
9/19,22265,9/22/2022,12:30,Stream,1,8,1,,53.7,3,32.9,1,,1,1,,,,,,,,,,,,,Ecology
9/19,22265,9/22/2022,12:30,Stream,1,8,,15,71.2,3,32.9,,1,,1,,,,,,,,,,,,,Ecology
9/19,22265,9/22/2022,12:30,Stream,2,8,2,,53.7,3,32.9,1,1,,,,,,,,,,,,,,,Ecology
9/19,22265,9/22/2022,12:30,Stream,2,8,,13,67.2,3,32.9,,,,,,,,,,,,,,,,,Ecology
9/19,22265,9/22/2022,12:30,Stream,3,8,3,,53.7,3,32.9,1,,,,,,,,,,,,,,,,Ecology
9/19,22265,9/22/2022,12:30,Stream,3,8,,45,68.5,3,32.9,,1,1,,,1,,,,,,,,,,,Ecology
9/19,22265,9/22/2022,12:30,Stream,4,8,4,,53.7,3,32.9,,,1,1,,,,,,,,,,,,,Ecology
9/19,22265,9/22/2022,12:30,Stream,4,8,,44,73.7,3,32.9,,1,,,,,,,,,,,,2 termites,,,Ecology
,22244,09/01/2022,,Stream,1,8,1,,82,,32,,,,12,,,,,,,2,1,,,,,Ecology
,22244,09/01/2022,,Stream,1,8,,15,81.6,,11,,1,,,,,,,,,,,,,,,Ecology
,22244,09/01/2022,,Stream,2,8,3,,82,2,30.7,1,,1,,,,,,,,,,1,,,,Ecology
,22244,09/01/2022,,Stream,2,8,,45,79.3,2,,,,,4,,,,,,,,,,,,,Ecology
,22244,09/01/2022,,Stream,3,8,2,,82,,30.7,,,,,,,,,,,,,,,,,Ecology
,22244,09/01/2022,,Stream,4,8,4,,82,,30.7,1,2,1,,,,2,2,,,,,,,,,Ecology (Thr 003)
,22244,09/01/2022,,Stream,4,8,,44,77.3,,,,,,,,,,,,,,,,,,,Ecology (Thr 003)
,22251,9/8/2022,9:20,Stream,,8,1,,,,,,,,,,1,,,,,,,,1 beetle larva,,,Vert bio
,22251,9/8/2022,9:20,Stream,,8,2,,,,,,,,,,,,,,,,,,1 beetle larva,,,Vert bio
,22251,9/8/2022,9:20,Stream,,8,3,,,,,,,1,,,,,,,,,,,,,,Vert bio
,22251,9/8/2022,9:20,Stream,,8,4,,,,,,1,,,,,,,,,,,,,,,Vert bio
,22252,9/9/2022,14:30,Stream,,8,1,,,,,,,,,,,,,,,,,,,,,Vert bio
,22252,9/9/2022,14:30,Stream,,8,2,,,,,1,,,,,,,,,,,,,,,,Vert bio
,22252,9/9/2022,14:30,Stream,,8,3,,,,,,1,,,,1,,,,,,,,,,,Vert bio
,22252,9/9/2022,14:30,Stream,,8,4,,,,,,1,,,1,,,,,1,,,,1 caterpillar,,,Vert bio
,22259,9/16/2022,14:40,Stream,,8,1,,,,,,1,1,,,,,2,1,1,,,,,,,Vert bio
,22259,9/16/2022,14:40,Stream,,8,2,,,,,,2,,,,,,,,,1,,,,,,Vert bio
,22259,9/16/2022,14:40,Stream,,8,3,,,,,,,1,,1,,,,1,1,2,,,,,,Vert bio
,22259,9/16/2022,14:40,Stream,,8,4,,,,,,,,,1,,,,,,,1,,,,,Vert bio
,22260,9/17/2022,8:23,Stream,,8,1,,,,,,,1,,,,,,,,,1,,1 caterpillar,,,Vert bio
,22260,9/17/2022,8:23,Stream,,8,2,,,,,,,,,,,,,,,,1,,1 caterpillar,,,Vert bio
,22260,9/17/2022,8:23,Stream,,8,3,,,,,,,,,,,,,1,,,,,,,,Vert bio
,22260,9/17/2022,8:23,Stream,,8,4,,,,,,1,,,,,1,,,,,,,,,,Vert bio
,22272,9/29/2022,8:50,Stream,,8,1,,,,,,,1,,,,,,,,,,,,,,Vert bio
,22272,9/29/2022,8:50,Stream,,8,2,,,,,,,,10,,1,,,,,,,,,,,Vert bio
,22272,9/29/2022,8:50,Stream,,8,3,,,,,,,,50+,,,,,,,1,,,,,,Vert bio
,22272,9/29/2022,8:50,Stream,,8,4,,,,,,,,,,1,,,,,,,,1 wasp,,,Vert bio
,22273,9/30/2022,14:30,Stream,,8,1,,,,,,,,,,,,,,,,,,,,no inverts,Vert bio
,22273,9/30/2022,14:30,Stream,,8,2,,,,,,,,5,1,,,,,,,,,,,,Vert bio
,22273,9/30/2022,14:30,Stream,,8,3,,,,,1,,,10,,,,,,,,,,,,,Vert bio
,22273,9/30/2022,14:30,Stream,,8,4,,,,,,,,2,,,,,,,,,,,,,Vert bio
,22274,10/1/2022,8:16,Stream,,8,1,,,,,,,,1,,,,,,,,,,,,,
,22274,10/1/2022,8:16,Stream,,8,2,,,,,,,1,,,,,,,,,,,,,,
,22274,10/1/2022,8:16,Stream,,8,3,,,,,,,,,,,,,,,1,,,,,,
,22274,10/1/2022,8:16,Stream,,8,4,,,,,,,1,,,,,,,,,1,,,,,
,22275,10/2/2022,,Stream,,8,4,,,,,,,,,,,,,,,,,,,,no captures,
,22275,10/2/2022,,Stream,,8,2,,,,,,,,3,5,,,,,,,1,,,,,
,22275,10/2/2022,,Stream,,8,3,,,,,,,,7,,,,,,,,,,,,,
,22275,10/2/2022,,Stream,,8,1,,,,,,,,,,2,,,,,,,,,,,
,22286,10/13/2022,8:50,Stream,,8,1,,,,,1,,1,,,,,,,,,,,,,,Vert bio
,22286,10/13/2022,8:50,Stream,,8,2,,,,,,,,,,,,,1,,,,,,,,Vert bio
,22286,10/13/2022,8:50,Stream,,8,3,,,,,,,1,,,1,,,1,,,,,,,,Vert bio
,22286,10/13/2022,8:50,Stream,,8,4,,,,,,,,,,,,,,,,,,,,No inverts,Vert bio
,22287,10/14/2022,,Stream,,8,1,,,,,2,,2,>10,,1,,,,,,,,2 millipede-like (with red spots),,,Vert bio
,22287,10/14/2022,,Stream,,8,2,,,,,,,,,,,,1,,,,,1,,,,Vert bio
,22287,10/14/2022,,Stream,,8,3,,,,,,,1,1,,,,,,,,,,,,,Vert bio
,22287,10/14/2022,,Stream,,8,4,,,,,,,1,,,1,1,,,,,,,,,,Vert bio
,22293,10/20/2022,8:44,Stream,,8,1,,,,,,,1,,,,,,,,,,,,,,Vert bio
,22293,10/20/2022,8:44,Stream,,8,2,,,,,,,,,,,,,,,,,,,,No inverts,Vert bio
,22293,10/20/2022,8:44,Stream,,8,3,,,,,,,,,1,,,,,,,,,,,,Vert bio
,22293,10/20/2022,8:44,Stream,,8,4,,,,,,,1,,,,,,,,,,,,,,Vert bio
,22294,10/21/2022,14:16,Stream,,8,1,,,,,,,2,,,,1,,1,,,,,,,,Vert bio
,22294,10/21/2022,14:16,Stream,,8,2,,,,,,,,,1,,,,,,,,,,,,Vert bio
,22294,10/21/2022,14:16,Stream,,8,3,,,,,,,2,1,1,,,,,,,1,,,,,Vert bio
,22294,10/21/2022,14:16,Stream,,8,4,,,,,,,,,3,,,,,,,,2,,,,Vert bio
,22295,10/22/2022,8:15,Stream,,8,1,,,,,,,,20,1,,,,,,,,,,,,Vert bio
,22295,10/22/2022,8:15,Stream,,8,2,,,,,,,,1,,,,,,,,,,,,,Vert bio
,22295,10/22/2022,8:15,Stream,,8,3,,,,,,,,,,,,,,,1,,,,,,Vert bio
,22295,10/22/2022,8:15,Stream,,8,4,,,,,1,,,,,,,,,,,,,,,,Vert bio
,22301,10/28/2022,14:10,Stream,,8,1,,,,,,,,2,,1,,,,,,,,,,,Vert bio
,22301,10/28/2022,14:10,Stream,,8,2,,,,,,,1,,,,,,,,,,, 1 wasp,,,Vert bio
,22301,10/28/2022,14:10,Stream,,8,3,,,,,,,1,,,,,,,,,,,,,,Vert bio
,22301,10/28/2022,14:10,Stream,,8,4,,,,,,,1,,,,,,,,,,,,,,Vert bio
,22308,11/4/2022,14:22,Stream,,8,1,,56.2,,76.4,,,,,,,,,,,,,,,,,Vert bio
,22308,11/4/2022,14:22,Stream,,8,2,,56.2,,76.4,1,,3,,,1,,,,,,,,,,,Vert bio
,22308,11/4/2022,14:22,Stream,,8,3,,56.2,,76.4,,,2,,,,,,1,1,,,,,,,Vert bio
,22308,11/4/2022,14:22,Stream,,8,4,,56.2,,76.4,,,2,,1,,,,,,,,,,,,Vert bio
,22309,11/5/2022,8:19,Stream,,8,1,,69.1,,68.2,2,,,,,,,,,,,,,1 silverfish,,,Vert bio
,22309,11/5/2022,8:19,Stream,,8,2,,69.1,,68.2,,,,,1,,,,,,,,,,,,Vert bio
,22309,11/5/2022,8:19,Stream,,8,3,,69.1,,68.2,,,2,,,,,,,,,,,,,,Vert bio
,22309,11/5/2022,8:19,Stream,,8,4,,69.1,,68.2,,,3,,,1,,,,,,1,,,,,Vert bio
,23040,2/9/2023,13:16,Stream,,8,1,,70.1,,74.7,2,,,,2,1,,1,,,,,,,,,Herpetology
